gaze_x,gaze_y,inout_score,in_frame,head_box_xmin,head_box_ymin,head_box_xmax,head_box_ymax,distance_from_center,json_path,person_id,label,frame_file
63,57,1.028391352519975e-06,False,240.8125,47.1875,1240.1875,720.0,39.824615503479755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0371_gaze.json,person_3,scripted,frame_0371_gaze.json
38,28,2.009377794820466e-06,False,247.6875,44.9375,1237.3125,720.0,7.211102550927978,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0372_gaze.json,person_3,scripted,frame_0372_gaze.json
35,27,2.8219918021932244e-05,False,241.3125,48.1875,1240.6875,720.0,5.830951894845301,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0373_gaze.json,person_3,scripted,frame_0373_gaze.json
37,25,0.00010717016266426072,False,241.6875,46.4375,1231.3125,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0374_gaze.json,person_3,scripted,frame_0374_gaze.json
34,27,6.230498547665775e-05,False,248.5,40.046875,1223.5,720.0,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0375_gaze.json,person_3,scripted,frame_0375_gaze.json
34,27,3.792358984355815e-05,False,257.34375,48.3125,1213.15625,720.0,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0376_gaze.json,person_3,scripted,frame_0376_gaze.json
36,25,2.3157865143730305e-05,False,249.3515625,43.71875,1222.6484375,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0377_gaze.json,person_3,scripted,frame_0377_gaze.json
36,26,9.369951294502243e-05,False,244.3125,41.546875,1224.1875,720.0,7.211102550927978,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0378_gaze.json,person_3,scripted,frame_0378_gaze.json
35,26,2.6783223802340217e-05,False,252.84375,50.5625,1208.65625,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0379_gaze.json,person_3,scripted,frame_0379_gaze.json
34,27,0.000245099188759923,False,250.34375,42.71875,1206.15625,720.0,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0380_gaze.json,person_3,scripted,frame_0380_gaze.json
34,27,3.294305088274996e-06,False,211.875,51.53125,1177.125,720.0,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0381_gaze.json,person_3,scripted,frame_0381_gaze.json
35,26,6.542882601934252e-06,False,208.5,50.53125,1183.5,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0382_gaze.json,person_3,scripted,frame_0382_gaze.json
35,26,3.5693713016371476e-06,False,203.5625,49.28125,1183.4375,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0383_gaze.json,person_3,scripted,frame_0383_gaze.json
35,25,1.0497798029973637e-05,False,211.875,46.4375,1177.125,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0384_gaze.json,person_3,scripted,frame_0384_gaze.json
35,25,1.2989675269636791e-05,False,211.375,47.9375,1176.625,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0385_gaze.json,person_3,scripted,frame_0385_gaze.json
35,24,1.1932359484490007e-05,False,205.0,48.4375,1180.0,720.0,8.54400374531753,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0386_gaze.json,person_3,scripted,frame_0386_gaze.json
33,24,2.793315979943145e-05,False,235.3515625,53.3125,1208.6484375,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0387_gaze.json,person_3,scripted,frame_0387_gaze.json
33,24,2.027509435720276e-05,False,234.6015625,52.3125,1207.8984375,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0388_gaze.json,person_3,scripted,frame_0388_gaze.json
35,23,0.00010368421499151736,False,233.6015625,46.96875,1206.8984375,720.0,9.486832980505138,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0389_gaze.json,person_3,scripted,frame_0389_gaze.json
35,25,0.0007203954155556858,False,245.34375,51.5625,1201.15625,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0390_gaze.json,person_3,scripted,frame_0390_gaze.json
35,25,1.6970414435490966e-05,False,236.125,48.9375,1201.375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0391_gaze.json,person_3,scripted,frame_0391_gaze.json
33,26,2.425190177746117e-05,False,238.625,51.4375,1203.875,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0392_gaze.json,person_3,scripted,frame_0392_gaze.json
33,26,2.066949673462659e-05,False,242.5,50.4375,1198.0,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0393_gaze.json,person_3,scripted,frame_0393_gaze.json
33,26,1.5831705240998417e-05,False,238.875,48.9375,1204.125,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0394_gaze.json,person_3,scripted,frame_0394_gaze.json
33,26,1.0722052138589788e-05,False,237.125,48.6875,1202.375,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0395_gaze.json,person_3,scripted,frame_0395_gaze.json
33,25,9.319355012848973e-05,False,244.1015625,51.5625,1217.3984375,720.0,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0396_gaze.json,person_3,scripted,frame_0396_gaze.json
37,25,0.00027215929003432393,False,236.0625,43.9375,1235.4375,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0397_gaze.json,person_3,scripted,frame_0397_gaze.json
37,24,1.896225512609817e-05,False,234.5625,39.796875,1233.9375,720.0,9.433981132056603,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0398_gaze.json,person_3,scripted,frame_0398_gaze.json
37,25,0.0005132919177412987,False,236.3125,42.6875,1235.6875,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0399_gaze.json,person_3,scripted,frame_0399_gaze.json
37,25,0.00019058860198128968,False,237.3125,40.296875,1236.6875,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0400_gaze.json,person_3,scripted,frame_0400_gaze.json
36,25,1.1452416401880328e-05,False,244.3125,44.9375,1224.1875,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0401_gaze.json,person_3,scripted,frame_0401_gaze.json
35,25,4.461944172362564e-06,False,245.375,46.1875,1210.625,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0402_gaze.json,person_3,scripted,frame_0402_gaze.json
35,25,3.337138423376018e-06,False,236.875,41.546875,1202.125,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0403_gaze.json,person_3,scripted,frame_0403_gaze.json
34,28,0.0001637373788980767,False,244.125,42.296875,1209.375,720.0,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0404_gaze.json,person_3,scripted,frame_0404_gaze.json
35,26,5.703544047719333e-06,False,219.375,45.9375,1184.625,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0405_gaze.json,person_3,scripted,frame_0405_gaze.json
35,26,2.522429440432461e-06,False,239.09375,45.21875,1194.90625,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0406_gaze.json,person_3,scripted,frame_0406_gaze.json
35,25,1.0440629921504296e-05,False,236.25,38.90625,1191.75,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0407_gaze.json,person_3,scripted,frame_0407_gaze.json
35,25,1.4044422641745768e-05,False,216.375,42.046875,1181.625,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0408_gaze.json,person_3,scripted,frame_0408_gaze.json
35,25,1.4150793504086323e-05,False,211.5,41.796875,1186.5,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0409_gaze.json,person_3,scripted,frame_0409_gaze.json
35,25,1.562948637001682e-05,False,204.0625,42.546875,1183.9375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0410_gaze.json,person_3,scripted,frame_0410_gaze.json
35,25,3.775478762690909e-05,False,205.0,50.78125,1180.0,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0411_gaze.json,person_3,scripted,frame_0411_gaze.json
34,26,0.00011004914995282888,False,231.0,45.6875,1206.0,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0412_gaze.json,person_3,scripted,frame_0412_gaze.json
34,25,4.556774001684971e-06,False,229.25,50.78125,1204.25,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0413_gaze.json,person_3,scripted,frame_0413_gaze.json
33,25,3.555346893335809e-06,False,227.0,57.171875,1202.0,720.0,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0414_gaze.json,person_3,scripted,frame_0414_gaze.json
34,25,2.1341797037166543e-05,False,192.6875,55.921875,1182.3125,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0415_gaze.json,person_3,scripted,frame_0415_gaze.json
34,26,5.38864842383191e-05,False,242.625,39.796875,1188.375,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0416_gaze.json,person_3,scripted,frame_0416_gaze.json
33,26,1.7168060367112048e-05,False,235.25,38.796875,1210.25,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0417_gaze.json,person_3,scripted,frame_0417_gaze.json
33,26,1.226187032443704e-05,False,188.8125,46.78125,1188.1875,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0418_gaze.json,person_3,scripted,frame_0418_gaze.json
34,27,1.1728607205441222e-05,False,254.59375,59.65625,1210.40625,720.0,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0419_gaze.json,person_3,scripted,frame_0419_gaze.json
33,27,2.3816246539354324e-06,False,236.8125,55.78125,1216.6875,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0420_gaze.json,person_3,scripted,frame_0420_gaze.json
32,28,3.380608177394606e-05,False,232.0,55.28125,1207.0,720.0,4.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0421_gaze.json,person_3,scripted,frame_0421_gaze.json
33,27,6.849233614047989e-06,False,233.625,51.78125,1198.875,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0422_gaze.json,person_3,scripted,frame_0422_gaze.json
34,26,1.8403343347017653e-05,False,248.671875,43.96875,1192.828125,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0423_gaze.json,person_3,scripted,frame_0423_gaze.json
33,26,5.625804260489531e-05,False,247.875,47.1875,1213.125,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0424_gaze.json,person_3,scripted,frame_0424_gaze.json
34,25,8.747096580918878e-05,False,245.1015625,48.3125,1218.3984375,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0425_gaze.json,person_3,scripted,frame_0425_gaze.json
33,25,0.00019346609769854695,False,243.0234375,51.3125,1227.9765625,720.0,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0426_gaze.json,person_3,scripted,frame_0426_gaze.json
33,25,6.500448216684163e-05,False,241.5234375,45.96875,1226.4765625,720.0,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0427_gaze.json,person_3,scripted,frame_0427_gaze.json
33,25,7.111563172657043e-05,False,242.8515625,49.3125,1216.1484375,720.0,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0428_gaze.json,person_3,scripted,frame_0428_gaze.json
36,25,0.0006325120339170098,False,242.3125,45.9375,1222.1875,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0429_gaze.json,person_3,scripted,frame_0429_gaze.json
35,26,7.746358278382104e-06,False,259.5,46.71875,1192.0,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0430_gaze.json,person_3,scripted,frame_0430_gaze.json
34,26,4.923006599710789e-06,False,235.375,54.28125,1200.625,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0431_gaze.json,person_3,scripted,frame_0431_gaze.json
33,26,4.17092269344721e-06,False,235.0,54.28125,1190.5,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0432_gaze.json,person_3,scripted,frame_0432_gaze.json
33,26,2.856607579815318e-06,False,231.875,49.4375,1197.125,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0433_gaze.json,person_3,scripted,frame_0433_gaze.json
34,25,5.294765742291929e-06,False,208.0625,47.046875,1187.9375,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0434_gaze.json,person_3,scripted,frame_0434_gaze.json
35,25,2.479543945810292e-05,False,186.5,39.90625,1200.5,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0435_gaze.json,person_3,scripted,frame_0435_gaze.json
34,26,1.315267218160443e-05,False,206.0,51.53125,1181.0,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0436_gaze.json,person_3,scripted,frame_0436_gaze.json
33,26,1.3771942576568108e-05,False,241.875,46.4375,1207.125,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0437_gaze.json,person_3,scripted,frame_0437_gaze.json
36,25,3.021976226591505e-05,False,242.5,43.546875,1217.5,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0438_gaze.json,person_3,scripted,frame_0438_gaze.json
37,25,0.0004370732931420207,False,245.5625,42.546875,1225.4375,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0439_gaze.json,person_3,scripted,frame_0439_gaze.json
36,25,3.523131454130635e-05,False,246.75,43.296875,1221.75,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0440_gaze.json,person_3,scripted,frame_0440_gaze.json
37,25,4.367343717603944e-05,False,236.9375,46.6875,1226.5625,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0441_gaze.json,person_3,scripted,frame_0441_gaze.json
36,27,0.0005905699799768627,False,246.0625,54.53125,1225.9375,720.0,6.4031242374328485,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0442_gaze.json,person_3,scripted,frame_0442_gaze.json
34,28,5.732751105824718e-06,False,230.5,49.4375,1205.5,720.0,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0443_gaze.json,person_3,scripted,frame_0443_gaze.json
34,28,9.105727258429397e-06,False,231.125,48.6875,1196.375,720.0,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0444_gaze.json,person_3,scripted,frame_0444_gaze.json
35,26,3.712223815455218e-06,False,240.25,47.9375,1195.75,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0445_gaze.json,person_3,scripted,frame_0445_gaze.json
33,27,1.8109461962012574e-05,False,238.875,41.046875,1204.125,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0446_gaze.json,person_3,scripted,frame_0446_gaze.json
33,27,1.1414188520575408e-05,False,235.5,42.546875,1210.5,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0447_gaze.json,person_3,scripted,frame_0447_gaze.json
33,27,2.108604348904919e-05,False,235.75,40.796875,1210.75,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0448_gaze.json,person_3,scripted,frame_0448_gaze.json
33,26,3.247725544497371e-05,False,245.375,42.296875,1210.625,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0449_gaze.json,person_3,scripted,frame_0449_gaze.json
36,25,3.614396700868383e-05,False,248.25,47.9375,1223.25,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0450_gaze.json,person_3,scripted,frame_0450_gaze.json
36,25,8.216693822760135e-05,False,238.1875,48.1875,1227.8125,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0451_gaze.json,person_3,scripted,frame_0451_gaze.json
36,25,5.5268548749154434e-05,False,238.9375,50.78125,1228.5625,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0452_gaze.json,person_3,scripted,frame_0452_gaze.json
37,25,0.00012491727829910815,False,243.0625,53.78125,1222.9375,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0453_gaze.json,person_3,scripted,frame_0453_gaze.json
37,25,5.77759237785358e-05,False,248.0,47.6875,1223.0,720.0,8.602325267042627,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0454_gaze.json,person_3,scripted,frame_0454_gaze.json
36,25,2.65514972852543e-05,False,242.3515625,51.0625,1215.6484375,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0455_gaze.json,person_3,scripted,frame_0455_gaze.json
36,25,4.3160529457964e-05,False,246.25,53.78125,1201.75,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0456_gaze.json,person_3,scripted,frame_0456_gaze.json
35,25,5.927028905716725e-05,False,257.5,51.0625,1190.0,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0457_gaze.json,person_3,scripted,frame_0457_gaze.json
35,26,1.806575346563477e-05,False,240.75,44.546875,1196.25,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0458_gaze.json,person_3,scripted,frame_0458_gaze.json
34,26,0.00016186590073630214,False,240.625,49.1875,1205.875,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0459_gaze.json,person_3,scripted,frame_0459_gaze.json
33,27,1.2325544958002865e-06,False,238.625,54.28125,1203.875,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0460_gaze.json,person_3,scripted,frame_0460_gaze.json
33,27,1.8843552425096277e-06,False,235.625,55.28125,1200.875,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0461_gaze.json,person_3,scripted,frame_0461_gaze.json
33,26,2.5701052663862356e-07,False,210.5,49.9375,1185.5,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0462_gaze.json,person_3,scripted,frame_0462_gaze.json
34,25,2.9794289275741903e-06,False,197.6875,51.03125,1187.3125,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0463_gaze.json,person_3,scripted,frame_0463_gaze.json
35,26,0.00019859695748891681,False,234.25,40.046875,1209.25,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0464_gaze.json,person_3,scripted,frame_0464_gaze.json
34,25,1.3260252671898343e-05,False,193.1875,48.1875,1182.8125,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0465_gaze.json,person_3,scripted,frame_0465_gaze.json
35,25,1.941607115441002e-05,False,243.3515625,49.3125,1216.6484375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0466_gaze.json,person_3,scripted,frame_0466_gaze.json
35,25,1.4830828149570152e-05,False,245.25,41.546875,1220.25,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0467_gaze.json,person_3,scripted,frame_0467_gaze.json
33,25,8.700540092831943e-06,False,245.1015625,46.0625,1218.3984375,718.4375,7.0710678118654755,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0468_gaze.json,person_3,scripted,frame_0468_gaze.json
35,25,6.099914025980979e-05,False,234.5625,39.546875,1214.4375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0469_gaze.json,person_3,scripted,frame_0469_gaze.json
35,24,7.890466804383323e-06,False,221.9453125,49.3125,1218.5546875,720.0,8.54400374531753,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0470_gaze.json,person_3,scripted,frame_0470_gaze.json
35,24,9.282185601477977e-06,False,219.0625,40.546875,1218.4375,720.0,8.54400374531753,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0471_gaze.json,person_3,scripted,frame_0471_gaze.json
35,24,6.266528089327039e-06,False,226.4375,45.4375,1216.0625,720.0,8.54400374531753,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0472_gaze.json,person_3,scripted,frame_0472_gaze.json
33,26,7.259178346430417e-06,False,234.25,47.6875,1209.25,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0473_gaze.json,person_3,scripted,frame_0473_gaze.json
35,25,7.3953096944023855e-06,False,237.125,46.4375,1202.375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0474_gaze.json,person_3,scripted,frame_0474_gaze.json
33,26,6.59407260172884e-06,False,234.375,47.4375,1199.625,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0475_gaze.json,person_3,scripted,frame_0475_gaze.json
36,25,0.00019517996406648308,False,234.5625,48.28125,1214.4375,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0476_gaze.json,person_3,scripted,frame_0476_gaze.json
34,25,9.815032171900384e-06,False,239.5,49.6875,1195.0,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0477_gaze.json,person_3,scripted,frame_0477_gaze.json
34,26,3.68311020793044e-06,False,201.1875,54.78125,1190.8125,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0478_gaze.json,person_3,scripted,frame_0478_gaze.json
34,26,7.35018420527922e-06,False,191.3125,53.28125,1190.6875,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0479_gaze.json,person_3,scripted,frame_0479_gaze.json
34,26,1.0042996109405067e-05,False,245.0625,47.9375,1185.9375,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0480_gaze.json,person_3,scripted,frame_0480_gaze.json
34,26,9.537820915284101e-06,False,238.375,47.9375,1203.625,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0481_gaze.json,person_3,scripted,frame_0481_gaze.json
34,26,1.69807426573243e-05,False,232.0,47.9375,1207.0,720.0,6.324555320336759,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0482_gaze.json,person_3,scripted,frame_0482_gaze.json
35,26,0.0003158482722938061,False,234.625,47.9375,1199.875,720.0,6.708203932499369,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0483_gaze.json,person_3,scripted,frame_0483_gaze.json
34,25,1.3977381740915007e-06,False,227.0,53.78125,1202.0,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0484_gaze.json,person_3,scripted,frame_0484_gaze.json
34,25,3.1901258807920385e-06,False,197.6875,53.03125,1187.3125,720.0,7.280109889280518,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0485_gaze.json,person_3,scripted,frame_0485_gaze.json
35,25,4.040169187646825e-06,False,202.5625,49.28125,1182.4375,720.0,7.615773105863909,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0486_gaze.json,person_3,scripted,frame_0486_gaze.json
33,26,8.498653187416494e-06,False,240.625,40.546875,1205.875,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0487_gaze.json,person_3,scripted,frame_0487_gaze.json
33,26,3.291050234111026e-05,False,230.5234375,44.46875,1215.4765625,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0488_gaze.json,person_3,scripted,frame_0488_gaze.json
33,26,2.762927942967508e-05,False,186.9375,44.296875,1196.0625,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0489_gaze.json,person_3,scripted,frame_0489_gaze.json
36,25,0.00038998809759505093,False,226.1875,42.046875,1215.8125,720.0,8.06225774829855,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0490_gaze.json,person_3,scripted,frame_0490_gaze.json
33,26,3.183853914379142e-05,False,231.3125,48.1875,1211.1875,720.0,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_3\scripted\data\frame_0491_gaze.json,person_3,scripted,frame_0491_gaze.json
